1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
Genre;Reseller;Project;Product;Title;GenreName;Run;RunNumber;Season;CapitalizationDate;NumberOfAmortizations;AmortizationFrequency;CumulativeCostInLocalCurrency;CumulativeLocalCurrency;CumulativeCostInContractCurrency;CumulativeContractCurrency;TotalCostInLocalCurrency;TotalLocalCurrency;TotalCostInContractCurrency;TotalContractCurrency;AmortizationType;ContractID;Creditor;ProductionNumber;Profit_Center;WBS_Nr;Asset_Nr;MinimumExploitationStartDate;MaximumExploitationEndDate
T1-INC01 International Scripted;TVM0020 (C More);306916;2818864;Kyllä nolottaa;Comedy 6.2.2.2;Run;1;6;1.4.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202202000023;Nordisk Film Distribution A/S;F222000043;370134;;;1.4.2022;31.3.2025
T1-INC01 International Scripted;TVM0034 (mtv service);306916;2818864;Kyllä nolottaa;Comedy 6.2.2.2;Run;1;6;1.4.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202202000023;Nordisk Film Distribution A/S;F222000043;370134;;;1.4.2022;31.3.2025
T1-INC01 International Scripted;TVM0030 (MTV3);306916;2818864;Kyllä nolottaa;Comedy 6.2.2.2;Run;1;6;1.4.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202202000023;Nordisk Film Distribution A/S;F222000043;370134;;;1.4.2022;31.3.2025
T1-INC01 International Scripted;TVM0020 (C More);306896;2818852;Kyllä nolottaa;Comedy 6.2.2.2;Run;1;5;1.4.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202202000023;Nordisk Film Distribution A/S;F222000042;370134;;;1.4.2022;31.3.2025
T1-INC01 International Scripted;TVM0034 (mtv service);306896;2818852;Kyllä nolottaa;Comedy 6.2.2.2;Run;1;5;1.4.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202202000023;Nordisk Film Distribution A/S;F222000042;370134;;;1.4.2022;31.3.2025
T1-INC01 International Scripted;TVM0030 (MTV3);306896;2818852;Kyllä nolottaa;Comedy 6.2.2.2;Run;1;5;1.4.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202202000023;Nordisk Film Distribution A/S;F222000042;370134;;;1.4.2022;31.3.2025
T1-INC03 International Movies;TVM0034 (mtv service);305001;2816566;Beck: Quid Pro Quo (48);Thriller 7.2.3;Run;1;;1.9.2023;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222001100;370134;;;1.9.2023;7.9.2026
T1-INC03 International Movies;TVM0031 (Sub);305001;2816566;Beck: Quid Pro Quo (48);Thriller 7.2.3;Run;1;;1.9.2023;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222001100;370134;;;1.9.2023;7.9.2026
T1-INC03 International Movies;TVM0034 (mtv service);304981;2816565;Beck: Kuolemanloukku (47);Thriller 7.2.3;Run;1;;1.9.2023;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222001217;370134;;;1.9.2023;7.9.2026
T1-INC03 International Movies;TVM0031 (Sub);304981;2816565;Beck: Kuolemanloukku (47);Thriller 7.2.3;Run;1;;1.9.2023;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222001217;370134;;;1.9.2023;7.9.2026
T1-INC03 International Movies;TVM0034 (mtv service);304971;2816564;Beck: Itkevä poliisi;Thriller 7.2.3;Run;1;;1.9.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000146;370134;;;1.9.2022;7.9.2025
T1-INC03 International Movies;TVM0031 (Sub);304971;2816564;Beck: Itkevä poliisi;Thriller 7.2.3;Run;1;;1.9.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000146;370134;;;1.9.2022;7.9.2025
T1-INC03 International Movies;TVM0034 (mtv service);304961;2816563;Beck: 58 minuuttia;Thriller 7.2.3;Run;1;;1.9.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000145;370134;;;1.9.2022;7.9.2025
T1-INC03 International Movies;TVM0031 (Sub);304961;2816563;Beck: 58 minuuttia;Thriller 7.2.3;Run;1;;1.9.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000145;370134;;;1.9.2022;7.9.2025
T1-INC03 International Movies;TVM0034 (mtv service);305011;2816562;Beck: Raivohuone;Thriller 7.2.3;Run;1;;1.9.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000144;370134;;;1.9.2022;7.9.2025
T1-INC03 International Movies;TVM0031 (Sub);305011;2816562;Beck: Raivohuone;Thriller 7.2.3;Run;1;;1.9.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000144;370134;;;1.9.2022;7.9.2025
T1-INC03 International Movies;TVM0034 (mtv service);304951;2816561;Beck: Uusi elämä (43);Thriller 7.2.3;Run;1;;1.9.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000015;370134;;;1.9.2022;7.9.2025
T1-INC03 International Movies;TVM0031 (Sub);304951;2816561;Beck: Uusi elämä (43);Thriller 7.2.3;Run;1;;1.9.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000015;370134;;;1.9.2022;7.9.2025
T1-INC03 International Movies;TVM0034 (mtv service);304896;2816206;Beck: Menetetty poika (42);Thriller 7.2.3;Run;1;;1.2.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000125;370134;;;1.2.2022;7.2.2025
T1-INC03 International Movies;TVM0031 (Sub);304896;2816206;Beck: Menetetty poika (42);Thriller 7.2.3;Run;1;;1.2.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000125;370134;;;1.2.2022;7.2.2025
T1-INC03 International Movies;TVM0034 (mtv service);304886;2816205;Beck: Kuolema Samarrassa (41);Thriller 7.2.3;Run;1;;1.2.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000064;370134;;;1.2.2022;7.2.2025
T1-INC03 International Movies;TVM0031 (Sub);304886;2816205;Beck: Kuolema Samarrassa (41);Thriller 7.2.3;Run;1;;1.2.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000064;370134;;;1.2.2022;7.2.2025
T1-INC03 International Movies;TVM0034 (mtv service);304876;2816204;Beck: Epäilyksen tuolla puolen (40);Thriller 7.2.3;Run;1;;1.2.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000672;370134;;;1.2.2022;7.2.2025
T1-INC03 International Movies;TVM0031 (Sub);304876;2816204;Beck: Epäilyksen tuolla puolen (40);Thriller 7.2.3;Run;1;;1.2.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000672;370134;;;1.2.2022;7.2.2025
T1-INC03 International Movies;TVM0034 (mtv service);304861;2816203;Beck: Peitetehtävä (39);Thriller 7.2.3;Run;1;;1.2.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000671;370134;;;1.2.2022;7.2.2025
T1-INC03 International Movies;TVM0031 (Sub);304861;2816203;Beck: Peitetehtävä (39);Thriller 7.2.3;Run;1;;1.2.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202201000012;Nordisk Film Production;F222000671;370134;;;1.2.2022;7.2.2025
T1-INC02 International Non-scripted;TVM0034 (mtv service);310443;2833067;Suurmestari Ruotsi: Jouluerikoinen;Stage entertainment;Run;1;;1.5.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000777;370134;;;1.5.2022;7.5.2024
T1-INC02 International Non-scripted;TVM0031 (Sub);310443;2833067;Suurmestari Ruotsi: Jouluerikoinen;Stage entertainment;Run;1;;1.5.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000777;370134;;;1.5.2022;7.5.2024
T1-INC02 International Non-scripted;TVM0034 (mtv service);310423;2833068;Suurmestari UK: Champion of Champions;Stage entertainment;Run;1;;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000826;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0031 (Sub);310423;2833068;Suurmestari UK: Champion of Champions;Stage entertainment;Run;1;;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000826;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0034 (mtv service);310383;2833061;Suurmestari UK: Uuden vuoden kujeet II;Stage entertainment;Run;1;;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000776;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0031 (Sub);310383;2833061;Suurmestari UK: Uuden vuoden kujeet II;Stage entertainment;Run;1;;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000776;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0034 (mtv service);310343;2833059;Suurmestari UK: Uuden vuoden kujeet I;Stage entertainment;Run;1;;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000769;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0031 (Sub);310343;2833059;Suurmestari UK: Uuden vuoden kujeet I;Stage entertainment;Run;1;;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000769;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0034 (mtv service);310098;2832808;Suurmestari UK;Stage entertainment;Run;1;13;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000664;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0031 (Sub);310098;2832808;Suurmestari UK;Stage entertainment;Run;1;13;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000664;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0034 (mtv service);310083;2832797;Suurmestari UK;Stage entertainment;Run;1;12;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000633;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0031 (Sub);310083;2832797;Suurmestari UK;Stage entertainment;Run;1;12;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000633;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0034 (mtv service);310068;2832786;Suurmestari UK;Stage entertainment;Run;1;11;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000637;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0031 (Sub);310068;2832786;Suurmestari UK;Stage entertainment;Run;1;11;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000637;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0034 (mtv service);310033;2832775;Suurmestari UK;Stage entertainment;Run;1;10;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000632;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0031 (Sub);310033;2832775;Suurmestari UK;Stage entertainment;Run;1;10;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000632;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0034 (mtv service);309766;2832497;Suurmestari Ruotsi;Stage entertainment;Run;1;6;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222001077;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0031 (Sub);309766;2832497;Suurmestari Ruotsi;Stage entertainment;Run;1;6;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222001077;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0034 (mtv service);309761;2832486;Suurmestari Ruotsi;Stage entertainment;Run;1;5;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222001185;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0031 (Sub);309761;2832486;Suurmestari Ruotsi;Stage entertainment;Run;1;5;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222001185;370134;;;1.7.2022;7.7.2024
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);213675;2662456;Bachelor 2022;Relationship/romantic reality;Run;1;1;1.3.2022;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202005000077;Warner Bros. International Television Production Finland Oy;KO20001788;370134;;;1.3.2022;8.3.2025
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);213675;2662456;Bachelor 2022;Relationship/romantic reality;Run;1;1;1.3.2022;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202005000077;Warner Bros. International Television Production Finland Oy;KO20001788;370134;;;1.3.2022;8.3.2025
T1-INC02 International Non-scripted;TVM0031 (Sub);309726;2832475;Suurmestari Ruotsi;Stage entertainment;Run;1;4;1.5.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000489;370134;;;1.5.2022;7.5.2024
T1-INC02 International Non-scripted;TVM0034 (mtv service);309726;2832475;Suurmestari Ruotsi;Stage entertainment;Run;1;4;1.5.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000489;370134;;;1.5.2022;7.5.2024
T1-INC02 International Non-scripted;TVM0034 (mtv service);309706;2832464;Suurmestari Ruotsi;Stage entertainment;Run;1;3;1.5.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222001005;370134;;;1.5.2022;7.5.2024
T1-INC02 International Non-scripted;TVM0031 (Sub);309706;2832464;Suurmestari Ruotsi;Stage entertainment;Run;1;3;1.5.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222001005;370134;;;1.5.2022;7.5.2024
T1-INC02 International Non-scripted;TVM0034 (mtv service);309671;2832452;Suurmestari Ruotsi;Stage entertainment;Run;1;2;1.5.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000507;370134;;;1.5.2022;7.5.2024
T1-INC02 International Non-scripted;TVM0031 (Sub);309671;2832452;Suurmestari Ruotsi;Stage entertainment;Run;1;2;1.5.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000065;Avalon Distribution Ltd.;F222000507;370134;;;1.5.2022;7.5.2024
T1-INC02 International Non-scripted;TVM0034 (mtv service);310989;2833453;Madame Tussauds: Vahakabinetin salaisuudet;Documentary and biography;Run;1;;1.6.2022;36;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202205000084;BBC Worldwide Ltd;F222000164;370134;;;31.5.2022;6.6.2025
T1-INC02 International Non-scripted;TVM0032 (Ava);310989;2833453;Madame Tussauds: Vahakabinetin salaisuudet;Documentary and biography;Run;1;;1.6.2022;36;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202205000084;BBC Worldwide Ltd;F222000164;370134;;;31.5.2022;6.6.2025
T1-INC02 International Non-scripted;TVM0034 (mtv service);310978;2833432;Elämää äärirajoilla: Alaska;Documentary and biography;Run;1;4;1.6.2022;36;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202205000084;BBC Worldwide Ltd;F222000163;370134;;;31.5.2022;6.6.2025
T1-INC02 International Non-scripted;TVM0031 (Sub);310978;2833432;Elämää äärirajoilla: Alaska;Documentary and biography;Run;1;4;1.6.2022;36;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202205000084;BBC Worldwide Ltd;F222000163;370134;;;31.5.2022;6.6.2025
T1-INC02 International Non-scripted;TVM0034 (mtv service);310937;2833410;Elämää äärirajoilla: Alaska;Documentary and biography;Run;1;3;1.6.2022;36;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202205000084;BBC Worldwide Ltd;F222000162;370134;;;31.5.2022;6.6.2025
T1-INC02 International Non-scripted;TVM0031 (Sub);310937;2833410;Elämää äärirajoilla: Alaska;Documentary and biography;Run;1;3;1.6.2022;36;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202205000084;BBC Worldwide Ltd;F222000162;370134;;;31.5.2022;6.6.2025
T1-INC02 International Non-scripted;TVM0034 (mtv service);310916;2833402;Gassed Up;Other reality (contests, adventure);Run;1;1;1.6.2022;36;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202205000084;BBC Worldwide Ltd;F222000161;370134;;;31.5.2022;6.6.2025
T1-INC02 International Non-scripted;TVM0031 (Sub);310916;2833402;Gassed Up;Other reality (contests, adventure);Run;1;1;1.6.2022;36;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202205000084;BBC Worldwide Ltd;F222000161;370134;;;31.5.2022;6.6.2025
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);222235;2764747;Myyrä;Other reality (contests, adventure);Run;1;3;1.4.2022;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202106000120;Warner Bros. International Television Production Finland Oy;KO21001133;370134;;;3.4.2022;10.4.2027
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);222235;2764747;Myyrä;Other reality (contests, adventure);Run;1;3;1.4.2022;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202106000120;Warner Bros. International Television Production Finland Oy;KO21001133;370134;;;3.4.2022;10.4.2027
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);310681;2833370;Hääpäiväkirjat;Relationship/romantic reality;Run;1;1;1.8.2022;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202205000081;Rabbit Films Oy Ltd;KO22000689;370134;;;15.8.2022;22.8.2032
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);310681;2833370;Hääpäiväkirjat;Relationship/romantic reality;Run;1;1;1.8.2022;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202205000081;Rabbit Films Oy Ltd;KO22000689;370134;;;15.8.2022;22.8.2032
T1-DOS02 Domestic scripted movies;TVM0022 (C More Junior);310511;2833163;Susikoira Roi;Relationship 7.1.1;Run;1;;1.12.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202205000077;Lucy Loves Stories Oy;F222001167;370134;;;2.5.2022;1.1.2034
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);310496;2833152;Posse;Stage entertainment;Run;1;10;1.9.2022;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202205000076;Rabbit Films Oy Ltd;KO22000511;370134;;;9.9.2022;16.9.2027
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);310496;2833152;Posse;Stage entertainment;Run;1;10;1.9.2022;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202205000076;Rabbit Films Oy Ltd;KO22000511;370134;;;9.9.2022;16.9.2027
T1-DNS01 Domestic non-scripted;TVM0020 (C More);310546;2833164;Vaiettu murha: Elli Immo;Documentary and biography;Run;1;1;1.4.2023;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202205000078;Warner Bros. International Television Production Finland Oy;KO22001106;370134;;;20.4.2023;27.4.2031
T1-INC02 International Non-scripted;TVM0034 (mtv service);309857;2832661;10 vuotta nuoremmaksi 10 päivässä;Other reality (contests, adventure);Run;1;2;1.11.2022;36;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000066;All3Media International Limited;F222000092;370134;;;1.11.2022;7.11.2025
T1-INC02 International Non-scripted;TVM0032 (Ava);309857;2832661;10 vuotta nuoremmaksi 10 päivässä;Other reality (contests, adventure);Run;1;2;1.11.2022;36;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000066;All3Media International Limited;F222000092;370134;;;1.11.2022;7.11.2025
T1-INC02 International Non-scripted;TVM0034 (mtv service);309831;2832633;Lapsuus ilman rajoja;Documentary and biography;Run;1;;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000066;All3Media International Limited;F222000090;370134;;;1.7.2022;7.7.2024
T1-INC02 International Non-scripted;TVM0032 (Ava);309831;2832633;Lapsuus ilman rajoja;Documentary and biography;Run;1;;1.7.2022;24;Monthly;1;EUR;1;GBP;1;EUR;1;GBP;Straight line;V202204000066;All3Media International Limited;F222000090;370134;;;1.7.2022;7.7.2024
T1-INC01 International Scripted;TVM0034 (mtv service);310158;2263601;Vallan linnake;Relationship 6.2.2.1;Run;1;2;1.7.2022;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202205000071;DR-Danish Broadcasting Corporation;F215000227;370134;;;1.7.2022;30.6.2024
T1-INC01 International Scripted;TVM0034 (mtv service);310153;2263612;Vallan linnake;Relationship 6.2.2.1;Run;1;3;1.7.2022;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202205000071;DR-Danish Broadcasting Corporation;F215000241;370134;;;1.7.2022;30.6.2024
T1-INC01 International Scripted;TVM0034 (mtv service);310148;2263589;Vallan linnake;Relationship 6.2.2.1;Run;1;1;1.7.2022;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202205000071;DR-Danish Broadcasting Corporation;F215000228;370134;;;1.7.2022;30.6.2024
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);310566;2833170;Olet mitä syöt;Food, health, exercise;Run;1;9;1.12.2022;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202205000079;Aito Media Oy;KO22000513;370134;;;24.10.2022;31.10.2027
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);310566;2833170;Olet mitä syöt;Food, health, exercise;Run;1;9;1.12.2022;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202205000079;Aito Media Oy;KO22000513;370134;;;24.10.2022;31.10.2027
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);310546;2833164;Vaiettu murha: Elli Immo;Documentary and biography;Run;1;1;1.8.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202205000078;Warner Bros. International Television Production Finland Oy;KO22001106;370134;;;20.4.2023;27.4.2031
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);310546;2833164;Vaiettu murha: Elli Immo;Documentary and biography;Run;1;1;1.8.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202205000078;Warner Bros. International Television Production Finland Oy;KO22001106;370134;;;20.4.2023;27.4.2031
T1-DOS02 Domestic scripted movies;TVM0020 (C More);310511;2833163;Susikoira Roi;Relationship 7.1.1;Run;1;;1.12.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202205000077;Lucy Loves Stories Oy;F222001167;370134;;;2.5.2022;1.1.2034
